tweet_id,user_id,tweet_timestamp,keyword,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,sentiment,emotion
1222078411411116032,1118968939592028160,"2020-01-28 00-46-13",wuhan,0.244,0.67,0.585,0.14,0.7,"very negative",sadness
1222078442683928577,2841714842,"2020-01-28 00-46-20",wuhan,0.458,0.427,0.343,0.28,0.354,negative,fear
1222078486434734080,713511629,"2020-01-28 00-46-30",wuhan,0.374,0.559,0.495,0.272,0.45,negative,fear
1222078564557824000,1038819292517748736,"2020-01-28 00-46-49",wuhan,0.438,0.628,0.444,0.315,0.502,negative,fear
1222078617867284486,842541886116155392,"2020-01-28 00-47-02",wuhan,0.375,0.684,0.494,0.173,0.496,negative,fear
1222078667582394370,43045423,"2020-01-28 00-47-14",corona,0.387,0.607,0.45,0.263,0.53,negative,fear
1222078734519472128,15501305,"2020-01-28 00-47-30",wuhan,0.436,0.49,0.453,0.216,0.412,negative,fear
1222078841612619777,1167877463764013056,"2020-01-28 00-47-55",wuhan,0.547,0.505,0.387,0.389,0.396,positive,happiness
1222078862701580288,766786784,"2020-01-28 00-48-00",corona,0.491,0.423,0.419,0.288,0.389,"neutral or mixed","no specific emotion"
1222078918980751361,15501305,"2020-01-28 00-48-14",wuhan,0.394,0.514,0.552,0.212,0.47,negative,anger
1222079017563504640,871516379068850176,"2020-01-28 00-48-37",wuhan,0.499,0.378,0.394,0.404,0.402,"neutral or mixed","no specific emotion"
1222079131715801088,14238519,"2020-01-28 00-49-04",wuhan,0.467,0.633,0.352,0.308,0.451,negative,fear
1222079149436821504,36631460,"2020-01-28 00-49-09",wuhan,0.461,0.594,0.446,0.293,0.458,negative,fear
1222079199327981568,75139209,"2020-01-28 00-49-20",wuhan,0.452,0.512,0.426,0.33,0.449,negative,fear
1222079395625607168,818124498859913216,"2020-01-28 00-50-07",wuhan,0.471,0.495,0.327,0.268,0.42,negative,fear
1222079424499240960,1308980552,"2020-01-28 00-50-14",wuhan,0.336,0.702,0.519,0.224,0.535,negative,fear
1222079622726279168,2407993940,"2020-01-28 00-51-01",wuhan,0.448,0.494,0.454,0.253,0.482,negative,fear
1222079623825166336,347568180,"2020-01-28 00-51-02",wuhan,0.409,0.702,0.418,0.265,0.535,negative,fear
1222079694536732673,1178020128174166018,"2020-01-28 00-51-18",corona,0.568,0.287,0.352,0.448,0.34,positive,happiness
1222079859918196736,942346278,"2020-01-28 00-51-58",corona,0.338,0.529,0.511,0.213,0.428,negative,fear
1222079992093270016,330467360,"2020-01-28 00-52-29",wuhan,0.462,0.555,0.362,0.295,0.421,negative,fear
1222080007498919936,764164342921080833,"2020-01-28 00-52-33",corona,0.443,0.262,0.399,0.36,0.292,negative,anger
1222080120883744768,860654500431880192,"2020-01-28 00-53-00",wuhan,0.388,0.539,0.403,0.2,0.481,negative,fear
1222080204383948806,1096585787188088832,"2020-01-28 00-53-20",corona,0.437,0.473,0.458,0.252,0.436,negative,fear
1222080226450124800,1086774839434608642,"2020-01-28 00-53-25",corona,0.441,0.494,0.412,0.312,0.397,negative,fear
1222080225305075712,15326011,"2020-01-28 00-53-25",wuhan,0.513,0.356,0.353,0.339,0.29,"neutral or mixed","no specific emotion"
1222080393442185216,1095747347554885632,"2020-01-28 00-54-05",wuhan,0.559,0.457,0.289,0.348,0.347,positive,happiness
1222080398601216000,803287549980672000,"2020-01-28 00-54-06",corona,0.407,0.49,0.453,0.236,0.4,negative,fear
1222080437356417025,51963389,"2020-01-28 00-54-16",wuhan,0.41,0.533,0.41,0.23,0.426,negative,fear
1222080500270895104,970876906844299264,"2020-01-28 00-54-31",wuhan,0.458,0.571,0.449,0.28,0.439,negative,fear
1222080506214469632,52321301,"2020-01-28 00-54-32",wuhan,0.42,0.619,0.532,0.322,0.435,negative,fear
1222080639777878017,347568180,"2020-01-28 00-55-04",wuhan,0.39,0.603,0.445,0.268,0.475,negative,fear
1222080650062245888,860654500431880192,"2020-01-28 00-55-06",wuhan,0.441,0.64,0.421,0.311,0.457,negative,fear
1222080712553222144,2315950836,"2020-01-28 00-55-21",wuhan,0.516,0.475,0.409,0.35,0.432,"neutral or mixed","no specific emotion"
1222080898960588800,107274360,"2020-01-28 00-56-06",wuhan,0.51,0.457,0.338,0.322,0.376,"neutral or mixed","no specific emotion"
1222080974390996992,1016349046276009985,"2020-01-28 00-56-24",wuhan,0.397,0.502,0.442,0.172,0.421,negative,fear
1222081296375005184,446935428,"2020-01-28 00-57-40",corona,0.328,0.628,0.576,0.274,0.561,negative,fear
1222081328683896833,738821945945391104,"2020-01-28 00-57-48",corona,0.649,0.375,0.396,0.454,0.312,positive,happiness
1222081532191367168,334921985,"2020-01-28 00-58-37",corona,0.54,0.394,0.363,0.411,0.319,positive,happiness
1222081556027592704,407156802,"2020-01-28 00-58-42",wuhan,0.373,0.655,0.448,0.19,0.449,negative,fear
1222081570636353537,2834726465,"2020-01-28 00-58-46",wuhan,0.449,0.491,0.473,0.306,0.377,negative,fear
1222081653784186880,793853181239459840,"2020-01-28 00-59-06",wuhan,0.505,0.377,0.368,0.341,0.355,"neutral or mixed","no specific emotion"
1222081755319943169,103504694,"2020-01-28 00-59-30",wuhan,0.376,0.526,0.5,0.179,0.491,negative,fear
1222081969002958849,706695755592044545,"2020-01-28 01-00-21",wuhan,0.492,0.602,0.397,0.319,0.422,"neutral or mixed","no specific emotion"
1222082006202216448,969008246026588160,"2020-01-28 01-00-30",wuhan,0.453,0.502,0.388,0.222,0.419,negative,fear
1222082006202216448,969008246026588160,"2020-01-28 01-00-30",nCoV,0.453,0.502,0.388,0.222,0.419,negative,fear
1222082011411562496,3196023095,"2020-01-28 01-00-31",corona,0.393,0.548,0.503,0.235,0.503,negative,fear
1222082055376461825,819609803953737728,"2020-01-28 01-00-41",wuhan,0.414,0.495,0.429,0.28,0.437,negative,fear
1222082103287996416,75139209,"2020-01-28 01-00-53",wuhan,0.318,0.606,0.462,0.216,0.511,negative,fear
1222082165241995264,405038422,"2020-01-28 01-01-08",wuhan,0.509,0.526,0.336,0.368,0.399,"neutral or mixed","no specific emotion"
1222082178999291904,819609803953737728,"2020-01-28 01-01-11",wuhan,0.482,0.383,0.353,0.322,0.348,"neutral or mixed","no specific emotion"
1222082205155037185,235421062,"2020-01-28 01-01-17",corona,0.294,0.623,0.522,0.155,0.475,"very negative",fear
1222082221709750273,893809694,"2020-01-28 01-01-21",wuhan,0.593,0.371,0.395,0.43,0.382,positive,happiness
1222082271953317888,788146723654766593,"2020-01-28 01-01-33",corona,0.422,0.449,0.426,0.307,0.473,negative,sadness
1222082443584425984,1411877042,"2020-01-28 01-02-14",corona,0.112,0.544,0.873,0.137,0.62,"very negative",anger
1222082512979030017,142307457,"2020-01-28 01-02-30",wuhan,0.517,0.441,0.387,0.379,0.397,"neutral or mixed","no specific emotion"
1222082624534921216,2888593734,"2020-01-28 01-02-57",wuhan,0.345,0.6,0.562,0.133,0.495,negative,fear
1222082831347675136,5292562,"2020-01-28 01-03-46",wuhan,0.512,0.482,0.402,0.348,0.369,"neutral or mixed","no specific emotion"
1222082871596285952,589621574,"2020-01-28 01-03-56",wuhan,0.384,0.596,0.495,0.263,0.483,negative,fear
1222083204208660481,704129742,"2020-01-28 01-05-15",corona,0.403,0.434,0.43,0.219,0.406,negative,fear
1222083372945694720,4921782693,"2020-01-28 01-05-55",wuhan,0.474,0.525,0.406,0.266,0.388,negative,fear
1222083425739296768,861640835602849792,"2020-01-28 01-06-08",wuhan,0.358,0.645,0.492,0.209,0.508,negative,fear
1222083604525862913,204959977,"2020-01-28 01-06-51",wuhan,0.442,0.58,0.41,0.24,0.438,negative,fear
1222083743411732482,983434834432397312,"2020-01-28 01-07-24",wuhan,0.38,0.443,0.463,0.153,0.493,negative,sadness
1222083798004686848,61595146,"2020-01-28 01-07-37",wuhan,0.44,0.53,0.463,0.289,0.438,negative,fear
1222083826156998656,198597105,"2020-01-28 01-07-44",wuhan,0.392,0.291,0.35,0.195,0.398,negative,sadness
1222083997561434112,4633872559,"2020-01-28 01-08-24",wuhan,0.556,0.29,0.393,0.402,0.304,positive,happiness
1222084111034175488,814121478,"2020-01-28 01-08-51",wuhan,0.378,0.65,0.496,0.176,0.477,negative,fear
1222084116230750208,2940433819,"2020-01-28 01-08-53",corona,0.689,0.334,0.357,0.475,0.276,positive,happiness
1222084201215860736,2866019656,"2020-01-28 01-09-13",corona,0.338,0.602,0.494,0.143,0.572,negative,fear
1222084265812250624,2676632651,"2020-01-28 01-09-28",nCoV,0.44,0.568,0.35,0.256,0.429,negative,fear
1222084265812250624,2676632651,"2020-01-28 01-09-28",wuhan,0.44,0.568,0.35,0.256,0.429,negative,fear
1222084443373854721,1218820919361036289,"2020-01-28 01-10-11",wuhan,0.462,0.5,0.417,0.337,0.384,negative,fear
1222084543693426688,100986964,"2020-01-28 01-10-35",wuhan,0.419,0.594,0.44,0.288,0.515,negative,fear
1222084578342588416,968008274003005440,"2020-01-28 01-10-43",wuhan,0.44,0.63,0.452,0.318,0.484,negative,fear
1222084628673990656,867200264087810049,"2020-01-28 01-10-55",wuhan,0.46,0.393,0.416,0.278,0.344,negative,anger
1222084641647218688,394762017,"2020-01-28 01-10-58",wuhan,0.55,0.418,0.419,0.312,0.42,positive,happiness
1222084714481111046,887779730706923521,"2020-01-28 01-11-15",wuhan,0.139,0.735,0.671,0.127,0.701,"very negative",fear
1222084734857072645,4787486953,"2020-01-28 01-11-20",corona,0.451,0.502,0.477,0.352,0.457,negative,fear
1222084792285454337,1168571420290342912,"2020-01-28 01-11-34",wuhan,0.449,0.41,0.38,0.258,0.392,negative,fear
1222084915761516544,831926888906051586,"2020-01-28 01-12-03",wuhan,0.513,0.529,0.345,0.385,0.399,"neutral or mixed","no specific emotion"
1222084927166042112,16570580,"2020-01-28 01-12-06",wuhan,0.533,0.438,0.335,0.35,0.365,positive,happiness
1222084945385943040,8079392,"2020-01-28 01-12-10",corona,0.449,0.618,0.412,0.282,0.41,negative,fear
1222085043545182211,918459807790780417,"2020-01-28 01-12-34",wuhan,0.433,0.51,0.414,0.234,0.444,negative,fear
1222085085656076288,766099471646203905,"2020-01-28 01-12-44",corona,0.558,0.349,0.426,0.409,0.321,positive,happiness
1222085145311633410,1383444943,"2020-01-28 01-12-58",corona,0.417,0.392,0.501,0.254,0.379,negative,anger
1222085242011422721,1002617783652438022,"2020-01-28 01-13-21",wuhan,0.548,0.376,0.427,0.323,0.352,positive,happiness
1222085269215531008,856791774081175554,"2020-01-28 01-13-28",corona,0.364,0.647,0.525,0.269,0.56,negative,fear
1222085312593059840,1220747775056330752,"2020-01-28 01-13-38",wuhan,0.477,0.425,0.306,0.276,0.31,negative,fear
1222085436933148672,138286866,"2020-01-28 01-14-08",wuhan,0.511,0.524,0.383,0.34,0.376,"neutral or mixed","no specific emotion"
1222085483741581316,200283571,"2020-01-28 01-14-19",wuhan,0.329,0.494,0.484,0.172,0.476,negative,fear
1222085546870071297,18424968,"2020-01-28 01-14-34",wuhan,0.329,0.494,0.484,0.172,0.476,negative,fear
1222085621021388801,16570580,"2020-01-28 01-14-51",wuhan,0.361,0.56,0.475,0.24,0.476,negative,fear
1222085626192900097,3120489749,"2020-01-28 01-14-53",wuhan,0.414,0.545,0.386,0.339,0.524,negative,fear
1222085646673575937,2888593734,"2020-01-28 01-14-58",wuhan,0.356,0.644,0.57,0.234,0.549,negative,fear
1222085667074654208,4851615256,"2020-01-28 01-15-02",wuhan,0.478,0.458,0.412,0.341,0.44,negative,fear
1222085773282836480,2563113839,"2020-01-28 01-15-28",corona,0.476,0.35,0.4,0.3,0.347,negative,anger
1222085809836134400,1143937308502024192,"2020-01-28 01-15-36",wuhan,0.393,0.568,0.463,0.206,0.452,negative,fear
1222085896297701376,3238757417,"2020-01-28 01-15-57",wuhan,0.463,0.538,0.397,0.307,0.399,negative,fear
1222085977008680960,3364813162,"2020-01-28 01-16-16",corona,0.308,0.667,0.5,0.12,0.476,negative,fear
1222086000580681728,3605178375,"2020-01-28 01-16-22",corona,0.369,0.488,0.563,0.246,0.461,negative,anger
1222086021803847681,198597105,"2020-01-28 01-16-27",wuhan,0.518,0.383,0.355,0.337,0.34,"neutral or mixed","no specific emotion"
1222086162606673921,254269343,"2020-01-28 01-17-01",corona,0.47,0.328,0.355,0.254,0.315,negative,anger
1222086178997825536,18210270,"2020-01-28 01-17-04",wuhan,0.523,0.519,0.416,0.371,0.4,positive,happiness
1222086240092049408,18210270,"2020-01-28 01-17-19",wuhan,0.496,0.537,0.421,0.373,0.402,"neutral or mixed","no specific emotion"
1222086285797412864,18210270,"2020-01-28 01-17-30",wuhan,0.523,0.519,0.416,0.371,0.4,positive,happiness
1222086367611478016,18210270,"2020-01-28 01-17-49",wuhan,0.496,0.537,0.421,0.373,0.402,"neutral or mixed","no specific emotion"
1222086412968898560,1525512522,"2020-01-28 01-18-00",wuhan,0.381,0.607,0.411,0.224,0.444,negative,fear
1222086512621178888,87212820,"2020-01-28 01-18-24",corona,0.486,0.51,0.41,0.384,0.441,"neutral or mixed","no specific emotion"
1222086591335694336,172372163,"2020-01-28 01-18-43",wuhan,0.513,0.546,0.472,0.32,0.423,"neutral or mixed","no specific emotion"
1222086595848757248,1102888422593589248,"2020-01-28 01-18-44",wuhan,0.53,0.423,0.407,0.377,0.418,positive,happiness
1222086595848757248,1102888422593589248,"2020-01-28 01-18-44",corona,0.53,0.423,0.407,0.377,0.418,positive,happiness
1222086646314799104,1137755755292106753,"2020-01-28 01-18-56",wuhan,0.442,0.58,0.41,0.24,0.438,negative,fear
1222086678522867712,303631504,"2020-01-28 01-19-04",corona,0.423,0.397,0.39,0.285,0.427,negative,sadness
1222086752816398336,4827331944,"2020-01-28 01-19-21",corona,0.348,0.442,0.503,0.317,0.469,negative,anger
1222086767370571777,1082182648607305728,"2020-01-28 01-19-25",corona,0.367,0.489,0.568,0.25,0.449,negative,anger
1222086842054598656,38678765,"2020-01-28 01-19-43",wuhan,0.447,0.505,0.35,0.274,0.366,negative,fear
1222086934463270912,162559451,"2020-01-28 01-20-05",corona,0.326,0.53,0.518,0.188,0.459,negative,fear
1222087019309998081,938606392302231552,"2020-01-28 01-20-25",corona,0.581,0.24,0.323,0.393,0.318,positive,happiness
1222087047206146048,105057107,"2020-01-28 01-20-31",corona,0.463,0.484,0.462,0.362,0.468,negative,fear
1222087047206146048,105057107,"2020-01-28 01-20-31",wuhan,0.463,0.484,0.462,0.362,0.468,negative,fear
1222087082249728000,722635060856406018,"2020-01-28 01-20-40",wuhan,0.499,0.454,0.377,0.323,0.392,"neutral or mixed","no specific emotion"
1222087193356685314,160456850,"2020-01-28 01-21-06",wuhan,0.5,0.445,0.357,0.329,0.367,"neutral or mixed","no specific emotion"
1222087346683699200,83905899,"2020-01-28 01-21-43",wuhan,0.466,0.589,0.397,0.355,0.41,negative,fear
1222087705242193921,105057107,"2020-01-28 01-23-08",wuhan,0.383,0.602,0.514,0.224,0.47,negative,fear
1222087731322421250,269094255,"2020-01-28 01-23-15",corona,0.403,0.428,0.462,0.277,0.446,negative,anger
1222088149188280321,777359239643664384,"2020-01-28 01-24-54",wuhan,0.415,0.658,0.544,0.283,0.5,negative,fear
1222088311747022848,31565878,"2020-01-28 01-25-33",wuhan,0.419,0.376,0.43,0.298,0.365,negative,anger
1222088392336388096,75139209,"2020-01-28 01-25-52",wuhan,0.404,0.496,0.43,0.224,0.461,negative,fear
1222088466973982720,973280430240739330,"2020-01-28 01-26-10",wuhan,0.5,0.391,0.372,0.322,0.338,"neutral or mixed","no specific emotion"
1222088556807630848,2909296426,"2020-01-28 01-26-31",corona,0.405,0.422,0.513,0.298,0.428,negative,anger
1222088564734746624,1936550928,"2020-01-28 01-26-33",corona,0.541,0.515,0.472,0.397,0.424,positive,happiness
1222088599253897217,1036366102702391296,"2020-01-28 01-26-42",corona,0.479,0.441,0.438,0.362,0.485,negative,sadness
1222088695261601792,1214642942700326914,"2020-01-28 01-27-04",corona,0.51,0.341,0.401,0.398,0.34,"neutral or mixed","no specific emotion"
1222088768024346629,2427521119,"2020-01-28 01-27-22",wuhan,0.293,0.537,0.69,0.203,0.548,"very negative",anger
1222088985398390790,723060333112336384,"2020-01-28 01-28-14",wuhan,0.275,0.666,0.535,0.138,0.553,"very negative",fear
1222088985398390790,723060333112336384,"2020-01-28 01-28-14",corona,0.275,0.666,0.535,0.138,0.553,"very negative",fear
1222089054671593472,1050835476339404803,"2020-01-28 01-28-30",wuhan,0.52,0.507,0.433,0.345,0.413,"neutral or mixed","no specific emotion"
1222089062002987008,1173029195548680192,"2020-01-28 01-28-32",wuhan,0.397,0.667,0.429,0.245,0.455,negative,fear
1222089091031932929,2856751158,"2020-01-28 01-28-39",corona,0.461,0.496,0.431,0.258,0.385,negative,fear
1222089329624915969,1037781820161622017,"2020-01-28 01-29-36",corona,0.393,0.477,0.421,0.202,0.431,negative,fear
1222089394728861696,1179186848444420096,"2020-01-28 01-29-51",corona,0.428,0.493,0.384,0.242,0.398,negative,fear
1222089409765359616,2971246830,"2020-01-28 01-29-55",wuhan,0.387,0.487,0.451,0.178,0.44,negative,fear
1222089492103946240,811154526631772160,"2020-01-28 01-30-14",wuhan,0.374,0.631,0.593,0.173,0.493,negative,fear
1222089633863028736,252667299,"2020-01-28 01-30-48",wuhan,0.413,0.612,0.505,0.216,0.513,negative,fear
1222089672702099456,1004942058128150528,"2020-01-28 01-30-57",corona,0.384,0.39,0.426,0.243,0.363,negative,anger
1222089793657561088,347568180,"2020-01-28 01-31-26",wuhan,0.449,0.482,0.415,0.28,0.381,negative,fear
1222089839937572865,1169580526128119808,"2020-01-28 01-31-37",corona,0.315,0.67,0.519,0.227,0.578,negative,fear
1222089922846302209,968008274003005440,"2020-01-28 01-31-57",wuhan,0.504,0.484,0.351,0.328,0.37,"neutral or mixed","no specific emotion"
1222089941208854528,121354460,"2020-01-28 01-32-01",wuhan,0.414,0.632,0.474,0.204,0.495,negative,fear
1222089992513523712,28131948,"2020-01-28 01-32-14",wuhan,0.448,0.477,0.483,0.289,0.397,negative,anger
1222090184751271939,1111618097776078850,"2020-01-28 01-33-00",corona,0.389,0.6,0.484,0.151,0.514,negative,fear
1222090406927556609,1133874925431693312,"2020-01-28 01-33-53",nCoV,0.369,0.554,0.448,0.241,0.463,negative,fear
1222090409578582017,24733117,"2020-01-28 01-33-53",wuhan,0.48,0.503,0.375,0.269,0.363,"neutral or mixed","no specific emotion"
1222090443544039425,1050835476339404803,"2020-01-28 01-34-01",wuhan,0.443,0.522,0.44,0.303,0.378,negative,fear
1222090475747737602,2943208459,"2020-01-28 01-34-09",wuhan,0.237,0.638,0.483,0.208,0.612,"very negative",fear
1222090481372422144,264284066,"2020-01-28 01-34-10",wuhan,0.437,0.34,0.503,0.278,0.375,negative,anger
1222090520765202433,18210270,"2020-01-28 01-34-20",wuhan,0.485,0.544,0.436,0.371,0.422,"neutral or mixed","no specific emotion"
1222090586691461122,732787392722182144,"2020-01-28 01-34-35",wuhan,0.356,0.677,0.513,0.194,0.529,negative,fear
1222090751401656320,2516075665,"2020-01-28 01-35-15",wuhan,0.476,0.469,0.467,0.345,0.406,negative,fear
1222090887569838080,50137045,"2020-01-28 01-35-47",wuhan,0.396,0.515,0.535,0.214,0.471,negative,anger
1222090937851174912,2344212045,"2020-01-28 01-35-59",corona,0.438,0.331,0.422,0.32,0.311,negative,anger
1222090978653298688,19850687,"2020-01-28 01-36-09",wuhan,0.388,0.692,0.543,0.211,0.515,negative,fear
1222091018063044609,49834861,"2020-01-28 01-36-18",corona,0.341,0.601,0.612,0.289,0.519,negative,anger
1222091044952477698,225302303,"2020-01-28 01-36-25",corona,0.451,0.355,0.406,0.29,0.332,negative,anger
1222091068268777472,204959977,"2020-01-28 01-36-30",wuhan,0.431,0.517,0.406,0.238,0.439,negative,fear
1222091098123919360,204959977,"2020-01-28 01-36-37",wuhan,0.442,0.58,0.41,0.24,0.438,negative,fear
1222091239534792704,20363787,"2020-01-28 01-37-11",wuhan,0.375,0.529,0.508,0.218,0.498,negative,fear
1222091278248181760,305253995,"2020-01-28 01-37-20",wuhan,0.452,0.45,0.477,0.273,0.413,negative,anger
1222091301543235584,18210270,"2020-01-28 01-37-26",wuhan,0.523,0.519,0.416,0.371,0.4,positive,happiness
1222091357071691776,18210270,"2020-01-28 01-37-39",wuhan,0.496,0.529,0.409,0.388,0.393,"neutral or mixed","no specific emotion"
1222091400042315776,922986969298116608,"2020-01-28 01-37-49",wuhan,0.362,0.5,0.508,0.219,0.482,negative,anger
1222091503910047750,1213427645888614401,"2020-01-28 01-38-14",wuhan,0.53,0.438,0.367,0.38,0.362,positive,happiness
1222091521865838595,18210270,"2020-01-28 01-38-18",wuhan,0.485,0.543,0.436,0.371,0.422,"neutral or mixed","no specific emotion"
1222091562127187968,939267923092307968,"2020-01-28 01-38-28",corona,0.352,0.706,0.487,0.28,0.523,negative,fear
1222091593177387008,1636208005,"2020-01-28 01-38-35",wuhan,0.371,0.53,0.59,0.279,0.473,negative,anger
1222091676770017280,528986496,"2020-01-28 01-38-55",wuhan,0.494,0.355,0.392,0.32,0.392,"neutral or mixed","no specific emotion"
1222091697150140417,339068927,"2020-01-28 01-39-00",wuhan,0.528,0.412,0.376,0.354,0.333,positive,happiness
1222091697150140417,339068927,"2020-01-28 01-39-00",nCoV,0.528,0.412,0.376,0.354,0.333,positive,happiness
1222091783154237440,1020839861564190720,"2020-01-28 01-39-21",wuhan,0.562,0.366,0.319,0.415,0.322,positive,happiness
1222091819292323841,21313683,"2020-01-28 01-39-29",wuhan,0.447,0.456,0.433,0.304,0.391,negative,fear
1222091869594771462,75139209,"2020-01-28 01-39-41",wuhan,0.516,0.475,0.398,0.378,0.356,"neutral or mixed","no specific emotion"
1222091927614439425,1113475626,"2020-01-28 01-39-55",wuhan,0.462,0.497,0.409,0.286,0.368,negative,fear
1222091959260585984,964958062686756869,"2020-01-28 01-40-03",wuhan,0.487,0.472,0.426,0.28,0.467,"neutral or mixed","no specific emotion"
1222092145550643200,161722100,"2020-01-28 01-40-47",wuhan,0.531,0.278,0.392,0.364,0.39,positive,happiness
1222092145009537024,934195601130098689,"2020-01-28 01-40-47",corona,0.408,0.525,0.463,0.288,0.436,negative,fear
1222092191817879555,2960442127,"2020-01-28 01-40-58",corona,0.368,0.5,0.6,0.32,0.424,negative,anger
1222092245098065920,2809628519,"2020-01-28 01-41-11",corona,0.491,0.384,0.378,0.284,0.366,"neutral or mixed","no specific emotion"
1222092254204125184,827263830744985601,"2020-01-28 01-41-13",corona,0.48,0.503,0.379,0.344,0.488,"neutral or mixed","no specific emotion"
1222092260281421824,769040956679155712,"2020-01-28 01-41-14",corona,0.281,0.588,0.685,0.168,0.491,"very negative",anger
1222092274802315264,204959977,"2020-01-28 01-41-18",wuhan,0.431,0.517,0.406,0.238,0.439,negative,fear
1222092328887668736,1012766416162967552,"2020-01-28 01-41-31",wuhan,0.462,0.507,0.418,0.286,0.366,negative,fear
1222092346336120845,1062491805692973062,"2020-01-28 01-41-35",corona,0.408,0.496,0.5,0.242,0.405,negative,anger
1222092387427766273,874753056944082947,"2020-01-28 01-41-45",wuhan,0.396,0.517,0.472,0.266,0.452,negative,fear
1222092397150162945,1145243878523584518,"2020-01-28 01-41-47",wuhan,0.479,0.357,0.423,0.32,0.371,negative,anger
1222092492381859840,65109514,"2020-01-28 01-42-10",wuhan,0.52,0.497,0.378,0.417,0.419,"neutral or mixed","no specific emotion"
1222092603471974400,1113475626,"2020-01-28 01-42-36",wuhan,0.451,0.518,0.434,0.293,0.381,negative,fear
1222092656303656960,1045609871389937665,"2020-01-28 01-42-49",wuhan,0.446,0.538,0.428,0.297,0.442,negative,fear
1222092740500033536,404163484,"2020-01-28 01-43-09",wuhan,0.391,0.593,0.478,0.26,0.471,negative,fear
1222092849421750273,932011810235891712,"2020-01-28 01-43-35",wuhan,0.472,0.467,0.405,0.249,0.399,negative,fear
1222092890618388480,339068927,"2020-01-28 01-43-45",corona,0.349,0.437,0.57,0.182,0.456,negative,anger
1222092931042967553,136731680,"2020-01-28 01-43-54",nCoV,0.49,0.589,0.403,0.344,0.481,"neutral or mixed","no specific emotion"
1222092931042967553,136731680,"2020-01-28 01-43-54",wuhan,0.49,0.589,0.403,0.344,0.481,"neutral or mixed","no specific emotion"
1222092976928763904,75139209,"2020-01-28 01-44-05",wuhan,0.341,0.702,0.572,0.254,0.506,negative,fear
1222093054783508482,3420772203,"2020-01-28 01-44-24",wuhan,0.596,0.353,0.345,0.402,0.318,positive,happiness
1222093088195149826,26450168,"2020-01-28 01-44-32",corona,0.416,0.51,0.42,0.318,0.535,negative,sadness
1222093248757424128,2324134221,"2020-01-28 01-45-10",wuhan,0.504,0.496,0.357,0.361,0.337,"neutral or mixed","no specific emotion"
1222093353552175104,1117356436437315585,"2020-01-28 01-45-35",wuhan,0.379,0.624,0.45,0.222,0.461,negative,fear
1222093351899619329,1117356436437315585,"2020-01-28 01-45-35",wuhan,0.379,0.625,0.449,0.222,0.461,negative,fear
1222093430156922882,2491520082,"2020-01-28 01-45-53",wuhan,0.379,0.637,0.494,0.202,0.533,negative,fear
1222093507764150278,109353030,"2020-01-28 01-46-12",corona,0.392,0.461,0.377,0.237,0.389,negative,fear
1222093609345765376,1189167714436141057,"2020-01-28 01-46-36",wuhan,0.201,0.788,0.574,0.162,0.778,"very negative",fear
1222093627779883008,1117356436437315585,"2020-01-28 01-46-40",wuhan,0.399,0.546,0.471,0.207,0.442,negative,fear
1222093630434791425,1020839861564190720,"2020-01-28 01-46-41",wuhan,0.595,0.403,0.311,0.402,0.361,positive,happiness
1222093628505579520,1117356436437315585,"2020-01-28 01-46-41",wuhan,0.398,0.546,0.471,0.207,0.442,negative,fear
1222093750236696576,1030680738838982658,"2020-01-28 01-47-10",wuhan,0.419,0.667,0.507,0.277,0.48,negative,fear
1222093916272357386,733436995179941888,"2020-01-28 01-47-49",corona,0.449,0.428,0.465,0.239,0.395,negative,anger
1222093924241674247,980176233525862401,"2020-01-28 01-47-51",corona,0.141,0.739,0.756,0.15,0.629,"very negative",anger
1222093971763027968,973230636,"2020-01-28 01-48-02",wuhan,0.37,0.493,0.517,0.239,0.415,negative,anger
1222094013953650689,21374303,"2020-01-28 01-48-12",wuhan,0.411,0.368,0.519,0.274,0.416,negative,anger
1222094190986788864,222187111,"2020-01-28 01-48-55",wuhan,0.362,0.433,0.532,0.221,0.485,negative,anger
1222094268979957762,975408231534260224,"2020-01-28 01-49-13",corona,0.392,0.474,0.481,0.271,0.441,negative,anger
1222094337246257152,4337848032,"2020-01-28 01-49-30",corona,0.41,0.577,0.485,0.239,0.468,negative,fear
1222094432012394496,18210270,"2020-01-28 01-49-52",wuhan,0.496,0.537,0.421,0.373,0.402,"neutral or mixed","no specific emotion"
1222094430204768256,1177790627871891463,"2020-01-28 01-49-52",wuhan,0.513,0.423,0.385,0.345,0.385,"neutral or mixed","no specific emotion"
1222094453990576129,867200264087810049,"2020-01-28 01-49-57",wuhan,0.594,0.347,0.375,0.421,0.346,positive,happiness
1222094465310973952,18210270,"2020-01-28 01-50-00",wuhan,0.485,0.544,0.436,0.371,0.422,"neutral or mixed","no specific emotion"
1222094503076433921,18210270,"2020-01-28 01-50-09",wuhan,0.485,0.544,0.436,0.371,0.422,"neutral or mixed","no specific emotion"
1222094513054855168,1171463268642230272,"2020-01-28 01-50-11",wuhan,0.513,0.516,0.35,0.369,0.331,"neutral or mixed","no specific emotion"
1222094543320805376,298889302,"2020-01-28 01-50-19",corona,0.31,0.747,0.463,0.226,0.51,negative,fear
1222094579177902080,18210270,"2020-01-28 01-50-27",wuhan,0.523,0.519,0.416,0.371,0.4,positive,happiness
